the_geom,sec,dem,eleccion,ln,pe,pan,pri,prd,pvem,pt,mc,morena,elige,pes,rsp,fxm,pt_morena,cnr,nulos,total_emitida,max,2max,3max,marg_1_2,marg_p_1_2,mar_2_3,marg_p_2_3,part_p,pan_p,pri_p,prd_,pvem_p,pt_p,mc_p,morena_p,elige_p,pes_p,rsp_p,fxm_p,pt_morena_p,cnr_p,nulos_p,totales_p,max_p,max2_p,max3_p,1er,2ndo,3er,coal_pan_p,coal_pri_p,coal_prd_,coal_pvem_p,coal_mc_p,coal_morena_pt,agregado_otros_p,coal_totales_p,max_coal,max2_coal,max3_coal,1er_coal,2ndo_coal,3er_coal%
0106000020E61000000100000001030000000100000016000000D0381B3B3FC958C073BD226B515E3340D166D2AC42C958C0A49854C2FD5D33400F29FDFA45C958C06E88AE78AD5D33403DDACA003CC958C0425FF21BA75D33400AA7C71939C958C0D2D12442A55D33404505F98F3CC958C0B0972A1C585D3340EF65ACB23CC958C0E60ECC16555D3340F1100B612FC958C0EFE049784D5D33400804D08221C958C0A3D4743B455D33401A430AB31EC958C0B3A0264E435D3340E537FE981EC958C09E1692C1455D3340D7AFDE1A1DC958C0BDB80FB4695D334045A3275A1BC958C085D7C479915D3340AFC8BCA219C958C04B0281D5BA5D3340B7059E0318C958C0ED95B8E7E15D3340D99EE05D16C958C0B5925A99095E334061B1C6A214C958C035EC15EA345E33400CDA2B8714C958C07AF5169D375E3340E9F8428917C958C0129E776E395E3340BDE3700425C958C06AB20894415E334045EF03F331C958C09FBD46DD485E3340D0381B3B3FC958C073BD226B515E3340,4490,BENITO JUAREZ,2021,1905,1927,770,52,13,9,14,22,238,5,4,2,4,2,0,19,1154,770,238,52,532,0.4610051993,186,0.16117851,0.6057742782,66.72%,4.51%,1.13%,0.78%,1.21%,1.91%,20.62%,0.43%,0.35%,0.17%,0.35%,0.17%,0.00%,1.65%,100.00%,66.72%,20.62%,4.51%,PAN,MORENA,PRI,66.72%,4.51%,1.13%,0.78%,1.91%,22.01%,2.95%,100.00%,66.72%,22.01%,4.51%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000000D0000009382D6CC7CC958C0B45E5770CB5E3340D2005B6680C958C0E411B4F9795E3340FB8D4E6F73C958C0D13744E8715E3340A511437866C958C0338DC5D6695E3340A1BB008D59C958C0B1E68CCC615E334077BF1E154CC958C088E3BF6A595E3340D0381B3B3FC958C073BD226B515E3340AD8A94C43BC958C0902F29F2A45E3340CFA0B5B148C958C0ADE99110AD5E3340A15A451756C958C068125ADCB45E3340EB0F22B062C958C0753B227BBE5E33403C1E5ABE6FC958C0E4849525C55E33409382D6CC7CC958C0B45E5770CB5E3340,4491,BENITO JUAREZ,2021,1478,1492,532,62,7,9,10,15,223,2,8,4,6,3,0,15,896,532,223,62,309,0.3448660714,161,0.1796875,0.6062246279,59.38%,6.92%,0.78%,1.00%,1.12%,1.67%,24.89%,0.22%,0.89%,0.45%,0.67%,0.33%,0.00%,1.67%,100.00%,59.38%,24.89%,6.92%,PAN,MORENA,PRI,59.38%,6.92%,0.78%,1.00%,1.67%,26.34%,3.91%,100.00%,59.38%,26.34%,6.92%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000014000000A52358A6AAC958C0CF9416B48A5F33406BDE9984ADC958C06AB440A9435F3340C48C410DB0C958C0E59683E6045F33408C3D4FF8B0C958C0629C5528EE5E3340B61B8527C0C958C05BD91168F75E3340CC729C92D0C958C00F671F68015F3340C8176CDADEC958C089D7C01A0A5F3340AEF92CFFE2C958C0742657F7B85E33401D5EBC23D4C958C03CBA9CEFAF5E3340DF2D6EADC3C958C06C6C11EEA55E33407FAB805AB4C958C06E748A9D9C5E334086441A3FA7C958C00926EAA5945E33401955E0839CC958C0EF57ED1F8E5E3340B4E99C7E9AC958C0D4607DE58C5E334001532A0397C958C06DF99F7ADD5E3340D0B5DE4293C958C03575A448345F33405389452890C958C04C6C001C7C5F3340EAA98B109DC958C05029119F835F33405291C39AA3C958C0674BDD07875F3340A52358A6AAC958C0CF9416B48A5F3340,4492,BENITO JUAREZ,2021,1781,1813,630,63,12,8,7,14,286,6,1,1,4,4,0,17,1053,630,286,63,344,0.3266856600,223,0.211775878,0.5912408759,59.83%,5.98%,1.14%,0.76%,0.66%,1.33%,27.16%,0.57%,0.09%,0.09%,0.38%,0.38%,0.00%,1.61%,100.00%,59.83%,27.16%,5.98%,PAN,MORENA,PRI,59.83%,5.98%,1.14%,0.76%,1.33%,28.21%,2.75%,100.00%,59.83%,28.21%,5.98%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000023000000162951D059CA58C058346A20FD5E3340FE1B20FD5DCA58C0F28FBD66FA5E3340557295335FCA58C04F166622F95E334097614EAE63CA58C081D19102F25E3340CF1F863469CA58C0D087E63DE85E3340F442F7FF6CCA58C0B5949B81E25E3340C192CDA171CA58C096CE0A31DD5E33409CF6A9F374CA58C093C78130DB5E33403B50410E79CA58C0215BEAB6D85E3340906F4A037BCA58C068B7A4ECD85E33403930562C7BCA58C006752639D45E33405BD4144A7BCA58C0EC2000D1D05E33403840205B7BCA58C065BD3ADDCE5E3340D425D40779CA58C09713673ECC5E3340353FC21275CA58C0C4948FF1CA5E3340497FD9226FCA58C017A98734C45E3340B7DD54BB6ACA58C0D3514235BB5E33407B54343A66CA58C077576BB4AD5E33409D7984FE64CA58C0671AD5E6A95E3340F0306AF861CA58C0E9617B93A05E3340356D125457CA58C0B42ECCA1815E3340EF1310834BCA58C025E033F85E5E3340B46738A73FCA58C0EA9CB62E3C5E3340C103CFB533CA58C02B52D925195E33402470979A31CA58C0DA070EF8125E3340EFC91E0A2ECA58C06DB64F83085E33404B55300127CA58C007E66A72F75D3340834A376D25CA58C01B0EBAFE185E3340205FB50224CA58C0FC227319375E3340F54C5B5C1CCA58C0144132BCD95E334097F51A2328CA58C04ABD279CE15E334016C669A535CA58C08E02AAA4EA5E334084A20DCA42CA58C070107A6EF35E33403FD8469A4FCA58C0AA34C7FFFB5E3340162951D059CA58C058346A20FD5E3340,4493,BENITO JUAREZ,2021,1989,2015,925,61,16,9,13,20,252,1,9,2,4,4,0,13,1329,925,252,61,673,0.5063957863,191,0.143717081,0.6681749623,69.60%,4.59%,1.20%,0.68%,0.98%,1.50%,18.96%,0.08%,0.68%,0.15%,0.30%,0.30%,0.00%,0.98%,100.00%,69.60%,18.96%,4.59%,PAN,MORENA,PRI,69.60%,4.59%,1.20%,0.68%,1.50%,20.24%,2.18%,100.00%,69.60%,20.24%,4.59%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001F000000269F34B88ECA58C094244AA7E35E334065059CBCA4CA58C067332F46565E33408A710590B7CA58C0C7BF5E62DD5D3340AC1C39DCBACA58C00BB64035C85D3340CA87034BB8CA58C09C730AC0C45D3340ECE620039FCA58C0E0ED5AB2A25D33409AFFF5658ACA58C0D1A8C3ED865D334003966E987BCA58C06CA6F9FC725D3340E97329997ACA58C03E381AA5715D33408E653A786DCA58C02DF294F55F5D334008E8989969CA58C0679C16BF5A5D33409FB123F563CA58C01918A0CFB55D3340CB9B1C715FCA58C078ADD0B0FE5D3340415B82F35DCA58C0867977BF165E3340980AD6C559CA58C05070C62E5A5E3340B63144D957CA58C04C0E393C795E3340356D125457CA58C0B42ECCA1815E3340F0306AF861CA58C0E9617B93A05E33409D7984FE64CA58C0671AD5E6A95E33407B54343A66CA58C077576BB4AD5E3340B7DD54BB6ACA58C0D3514235BB5E3340497FD9226FCA58C017A98734C45E3340353FC21275CA58C0C4948FF1CA5E3340D425D40779CA58C09713673ECC5E33403840205B7BCA58C065BD3ADDCE5E33405BD4144A7BCA58C0EC2000D1D05E33403930562C7BCA58C006752639D45E3340906F4A037BCA58C068B7A4ECD85E33405BC035B480CA58C03DF2DF88D95E33407A96005B8BCA58C007D28839E15E3340269F34B88ECA58C094244AA7E35E3340,4494,BENITO JUAREZ,2021,1201,1219,475,52,4,7,6,10,113,2,5,0,3,0,1,12,690,475,113,52,362,0.5246376812,61,0.088405797,0.5745212323,68.84%,7.54%,0.58%,1.01%,0.87%,1.45%,16.38%,0.29%,0.72%,0.00%,0.43%,0.00%,0.14%,1.74%,100.00%,68.84%,16.38%,7.54%,PAN,MORENA,PRI,68.84%,7.54%,0.58%,1.01%,1.45%,17.25%,3.33%,100.00%,68.84%,17.25%,7.54%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000016000000356D125457CA58C0B42ECCA1815E3340B63144D957CA58C04C0E393C795E3340980AD6C559CA58C05070C62E5A5E3340415B82F35DCA58C0867977BF165E3340CB9B1C715FCA58C078ADD0B0FE5D33409FB123F563CA58C01918A0CFB55D334008E8989969CA58C0679C16BF5A5D33409EFACB8A5BCA58C0DFBC740D435D3340CB58F8D458CA58C0EB81077C3E5D33409E84FB5C4ECA58C0115EF2D62C5D3340FAEB2EDD42CA58C060AB2575195D33400B7204CF41CA58C0683DC6AD175D33409AB4D9C040CA58C0FCCC67E6155D3340B50CBB1337CA58C033CE59F99B5D334091C54C8B31CA58C0895153F6035E3340435C3A3531CA58C0E711201D075E334096DCB85D32CA58C074D68DFE095E33402470979A31CA58C0DA070EF8125E3340C103CFB533CA58C02B52D925195E3340B46738A73FCA58C0EA9CB62E3C5E3340EF1310834BCA58C025E033F85E5E3340356D125457CA58C0B42ECCA1815E3340,4495,BENITO JUAREZ,2021,2035,2063,982,62,8,4,5,21,240,3,9,7,3,5,3,17,1369,982,240,62,742,0.5420014609,178,0.130021914,0.6727272727,71.73%,4.53%,0.58%,0.29%,0.37%,1.53%,17.53%,0.22%,0.66%,0.51%,0.22%,0.37%,0.22%,1.24%,100.00%,71.73%,17.53%,4.53%,PAN,MORENA,PRI,71.73%,4.53%,0.58%,0.29%,1.53%,18.26%,3.07%,100.00%,71.73%,18.26%,4.53%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001100000081D0C8F003CA58C075D45FE6195D3340F088A87112CA58C0D662F43F055D3340FBE36C6526CA58C09E1552D7E85C3340C758FE1F0BCA58C0EFB79A3DB95C3340B8D6974C09CA58C0B3A1EE1EB85C3340067BF85002CA58C0399583D6B35C3340BB5D25AEF6C958C022DFAC58AC5C33406E01530BEBC958C0623ACADAA45C3340A79F26D1E0C958C0526F10459E5C3340D375F995DDC958C094CF79309C5C3340E01D8C43E5C958C060985122055D334085BA944CE8C958C0AA035E30075D3340773C3B5CF2C958C0CCE4E7FF0D5D3340B14D704BF8C958C0037C4804125D3340B2901C1EFEC958C0B3A655F5155D33406BCEFD0503CA58C023DA7147195D334081D0C8F003CA58C075D45FE6195D3340,4496,BENITO JUAREZ,2021,1231,1241,577,36,10,5,4,16,152,1,3,2,2,1,0,17,826,577,152,36,425,0.5145278450,116,0.140435835,0.6709991877,69.85%,4.36%,1.21%,0.61%,0.48%,1.94%,18.40%,0.12%,0.36%,0.24%,0.24%,0.12%,0.00%,2.06%,100.00%,69.85%,18.40%,4.36%,PAN,MORENA,PRI,69.85%,4.36%,1.21%,0.61%,1.94%,19.01%,3.03%,100.00%,69.85%,19.01%,4.36%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000000C0000008DCE78D6FFC958C0712C517F755E334020D4B0A2F8C958C056538F54115E3340179CB9BCF6C958C0BCDAD0EDF65D3340E226A36DF3C958C09E9989E8C85D3340B5F08118EEC958C00AEEC0CAC65D3340D6D3C9C4DEC958C0AC1F608FBC5D3340A20A1F4ADBC958C001021114095E3340236FDFEDEAC958C0CC0389F4125E33403271D35BE7C958C0F468088D635E3340A352C980F0C958C0A46B4A416A5E3340897E6F93F3C958C0BFB202826C5E33408DCE78D6FFC958C0712C517F755E3340,4497,BENITO JUAREZ,2021,595,600,302,18,3,2,5,6,76,0,0,4,1,0,2,5,424,302,76,18,226,0.5330188679,58,0.136792453,0.7126050420,71.23%,4.25%,0.71%,0.47%,1.18%,1.42%,17.92%,0.00%,0.00%,0.94%,0.24%,0.00%,0.47%,1.18%,100.00%,71.23%,17.92%,4.25%,PAN,MORENA,PRI,71.23%,4.25%,0.71%,0.47%,1.42%,19.10%,2.83%,100.00%,71.23%,19.10%,4.25%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000000C000000B076DFA2C7C958C02F0412B54F5E334011F9D4F3CAC958C02506F2D1FF5D3340E50CC858CEC958C0E14B7DCCB25D3340E7169DF2BEC958C0DCF7EE36A95D3340A63ED2BBB1C958C07930805AA15D3340B5DA65B8A4C958C0A09A329E995D3340AFF0CB6BA1C958C0B66F237CE65D33405F47AB059EC958C0CB3189AC355E33400FBD0C799FC958C0A8CCE094365E334088985DF4AAC958C0F235BDC33D5E334012981956B8C958C0E658D922465E3340B076DFA2C7C958C02F0412B54F5E3340,4498,BENITO JUAREZ,2021,1563,1579,606,52,13,5,3,22,246,3,12,4,4,4,1,16,991,606,246,52,360,0.3632694248,194,0.195761857,0.6340371081,61.15%,5.25%,1.31%,0.50%,0.30%,2.22%,24.82%,0.30%,1.21%,0.40%,0.40%,0.40%,0.10%,1.61%,100.00%,61.15%,24.82%,5.25%,PAN,MORENA,PRI,61.15%,5.25%,1.31%,0.50%,2.22%,25.53%,4.04%,100.00%,61.15%,25.53%,5.25%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000014000000DA2763A990C958C0F81071CD425E334008B551AF91C958C027D185CB2D5E33405F47AB059EC958C0CB3189AC355E3340AFF0CB6BA1C958C0B66F237CE65D3340B5DA65B8A4C958C0A09A329E995D33405A35ADB397C958C03C9D018F915D3340B8738F038BC958C080A27193895D33409A163BC97DC958C09A60F9D3815D3340C8E826D370C958C0DD132C8B795D3340D69DB1EA6EC958C0FA35B285785D33407E78DE1F64C958C0D656FD49705D3340929D98C360C958C06E49452BBE5D3340118A7E806DC958C0796F4D87C55D33400B947BAA7AC958C014A54C22CD5D3340B48E3DA77DC958C0691421DCCE5D334012197AD487C958C050AC3DBDD45D33409D345AE085C958C0D9937A80015E3340C4E6C55084C958C0BCF8E043255E33405B6ECE9A8CC958C0DB9EEC402A5E3340DA2763A990C958C0F81071CD425E3340,4499,BENITO JUAREZ,2021,1308,1321,542,47,4,11,14,8,192,4,2,3,1,0,0,18,846,542,192,47,350,0.4137115839,145,0.171394799,0.6467889908,64.07%,5.56%,0.47%,1.30%,1.65%,0.95%,22.70%,0.47%,0.24%,0.35%,0.12%,0.00%,0.00%,2.13%,100.00%,64.07%,22.70%,5.56%,PAN,MORENA,PRI,64.07%,5.56%,0.47%,1.30%,0.95%,24.35%,3.31%,100.00%,64.07%,24.35%,5.56%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000014000000B4E99C7E9AC958C0D4607DE58C5E3340C68319009BC958C01833D463805E33405F47AB059EC958C0CB3189AC355E334008B551AF91C958C027D185CB2D5E3340DA2763A990C958C0F81071CD425E33405B6ECE9A8CC958C0DB9EEC402A5E3340C4E6C55084C958C0BCF8E043255E33407C93113877C958C020C428621D5E33409F7B5E1F6AC958C000726180155E3340E9BAF91F5DC958C05615C5AD0D5E3340A9C8D1E44FC958C0197321B7055E3340D166D2AC42C958C0A49854C2FD5D3340D0381B3B3FC958C073BD226B515E334077BF1E154CC958C088E3BF6A595E3340A1BB008D59C958C0B1E68CCC615E3340A511437866C958C0338DC5D6695E3340FB8D4E6F73C958C0D13744E8715E3340D2005B6680C958C0E411B4F9795E3340F4377B728DC958C0163BA06F835E3340B4E99C7E9AC958C0D4607DE58C5E3340,4500,BENITO JUAREZ,2021,1978,2000,776,69,10,11,6,20,240,4,2,3,7,4,2,21,1175,776,240,69,536,0.4561702128,171,0.145531915,0.5940343782,66.04%,5.87%,0.85%,0.94%,0.51%,1.70%,20.43%,0.34%,0.17%,0.26%,0.60%,0.34%,0.17%,1.79%,100.00%,66.04%,20.43%,5.87%,PAN,MORENA,PRI,66.04%,5.87%,0.85%,0.94%,1.70%,21.28%,3.32%,100.00%,66.04%,21.28%,5.87%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000016000000C4E6C55084C958C0BCF8E043255E33409D345AE085C958C0D9937A80015E334012197AD487C958C050AC3DBDD45D3340B48E3DA77DC958C0691421DCCE5D33400B947BAA7AC958C014A54C22CD5D3340118A7E806DC958C0796F4D87C55D3340929D98C360C958C06E49452BBE5D33407E78DE1F64C958C0D656FD49705D33403D1274CC56C958C0DE37D322685D3340C2D3F08D4FC958C070E9CFF0605D3340FBD4466249C958C0BFB745085D5D3340EF65ACB23CC958C0E60ECC16555D33404505F98F3CC958C0B0972A1C585D33400AA7C71939C958C0D2D12442A55D33403DDACA003CC958C0425FF21BA75D33400F29FDFA45C958C06E88AE78AD5D3340D166D2AC42C958C0A49854C2FD5D3340A9C8D1E44FC958C0197321B7055E3340E9BAF91F5DC958C05615C5AD0D5E33409F7B5E1F6AC958C000726180155E33407C93113877C958C020C428621D5E3340C4E6C55084C958C0BCF8E043255E3340,4501,BENITO JUAREZ,2021,1643,1663,671,76,4,8,6,21,253,3,5,3,5,1,2,13,1071,671,253,76,418,0.3902894491,177,0.165266106,0.6518563603,62.65%,7.10%,0.37%,0.75%,0.56%,1.96%,23.62%,0.28%,0.47%,0.28%,0.47%,0.09%,0.19%,1.21%,100.00%,62.65%,23.62%,7.10%,PAN,MORENA,PRI,62.65%,7.10%,0.37%,0.75%,1.96%,24.28%,2.89%,100.00%,62.65%,24.28%,7.10%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001300000045A3275A1BC958C085D7C479915D3340D7AFDE1A1DC958C0BDB80FB4695D3340E537FE981EC958C09E1692C1455D33401A430AB31EC958C0B3A0264E435D3340355A36E51EC958C06896B8913E5D33409949F36620C958C0070992281A5D334008B2E72122C958C004B89E46F15C33409C573C1216C958C0C0A5ABF9E95C33409E61AF280DC958C03C2BA094E45C33404E65538B04C958C0CBF6AB5DDF5C3340F2C45B8AF9C858C01EED75B4D85C334007C1910FE4C858C0D48C4C58CC5C3340FCB612E3E1C858C04A1FBDF4F25C33402009B6C6DFC858C0AB138672185D3340E2646583DDC858C02666FF68425D334053623D66DBC858C091D7B86D6A5D33403A179AAFF2C858C0E4C8CE47785D334033B9A65B06C958C0F5D10478845D334045A3275A1BC958C085D7C479915D3340,4502,BENITO JUAREZ,2021,1827,1855,760,51,12,12,2,19,273,3,8,5,3,3,4,18,1173,760,273,51,487,0.4151747656,222,0.189258312,0.6420361248,64.79%,4.35%,1.02%,1.02%,0.17%,1.62%,23.27%,0.26%,0.68%,0.43%,0.26%,0.26%,0.34%,1.53%,100.00%,64.79%,23.27%,4.35%,PAN,MORENA,PRI,64.79%,4.35%,1.02%,1.02%,1.62%,23.70%,3.50%,100.00%,64.79%,23.70%,4.35%,PAN,MORENA_PT,PRI
0106000020E610000001000000010300000001000000240000007E78DE1F64C958C0D656FD49705D3340E8309E7264C958C05E1F759C685D3340DDC0B03A66C958C034792A4C3E5D33403366C90268C958C06E67B8A20F5D33401BDAA86A5BC958C0A6DB8EF8065D334078268CAA4DC958C01A4FB182FD5C33409EC962E640C958C0F6141CBAF45C33404F47A46144C958C0A9A0D61DA25C33406274480B46C958C0DDEDD0A97A5C33402A733E4A48C958C0CF7A36AC445C3340E17B5A7B3FC958C0AD636E0C3F5C3340EDCA408F3EC958C09369B87E405C3340D26BC47B3EC958C0543B0E99495C3340B1BCF5753DC958C01FFC1C51455C33405B0FE0CF3CC958C0BEB22A65425C3340C271950A3CC958C01FF110E13F5C3340CBED6F413BC958C0190BB6423E5C3340733A67D339C958C021F6C0E13B5C3340CA2369D634C958C090369636395C33406C7C2B2431C958C064BC3A573B5C33405EB6D31A2FC958C04D4A4EDD3F5C3340BD4836062CC958C0A9E9BD74485C33401C0AA62A29C958C0A243126C505C33403CD7316526C958C002FDAFCB8F5C3340B387FFE224C958C08F57064BB25C334008B2E72122C958C004B89E46F15C33409949F36620C958C0070992281A5D3340355A36E51EC958C06896B8913E5D33401A430AB31EC958C0B3A0264E435D33400804D08221C958C0A3D4743B455D3340F1100B612FC958C0EFE049784D5D3340EF65ACB23CC958C0E60ECC16555D3340FBD4466249C958C0BFB745085D5D3340C2D3F08D4FC958C070E9CFF0605D33403D1274CC56C958C0DE37D322685D33407E78DE1F64C958C0D656FD49705D3340,4503,BENITO JUAREZ,2021,1610,1628,620,67,9,6,10,14,247,11,5,0,2,0,1,18,1010,620,247,67,373,0.3693069307,180,0.178217822,0.6273291925,61.39%,6.63%,0.89%,0.59%,0.99%,1.39%,24.46%,1.09%,0.50%,0.00%,0.20%,0.00%,0.10%,1.78%,100.00%,61.39%,24.46%,6.63%,PAN,MORENA,PRI,61.39%,6.63%,0.89%,0.59%,1.39%,25.45%,3.66%,100.00%,61.39%,25.45%,6.63%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000015000000B5DA65B8A4C958C0A09A329E995D33400CCAE819A5C958C0B8A932E4905D33402A9A5B03A9C958C093A2A544375D33408B1EAB809EC958C035A7247F2F5D33402D1581379EC958C0EF484DE4285D33407599F88A9CC958C0D91BF7A2245D33401D1187BB9AC958C0E84067F2265D33404C8619E599C958C0D3AD35892C5D33403770223C8FC958C0EE1F7CF0255D334082FDCA3B82C958C04349F78B1E5D3340A166743B75C958C0CF8E6327175D33403366C90268C958C06E67B8A20F5D3340DDC0B03A66C958C034792A4C3E5D3340E8309E7264C958C05E1F759C685D33407E78DE1F64C958C0D656FD49705D3340D69DB1EA6EC958C0FA35B285785D3340C8E826D370C958C0DD132C8B795D33409A163BC97DC958C09A60F9D3815D3340B8738F038BC958C080A27193895D33405A35ADB397C958C03C9D018F915D3340B5DA65B8A4C958C0A09A329E995D3340,4504,BENITO JUAREZ,2021,1477,1496,546,53,9,5,12,14,206,4,5,5,5,2,0,25,891,546,206,53,340,0.3815937149,153,0.171717172,0.6032498307,61.28%,5.95%,1.01%,0.56%,1.35%,1.57%,23.12%,0.45%,0.56%,0.56%,0.56%,0.22%,0.00%,2.81%,100.00%,61.28%,23.12%,5.95%,PAN,MORENA,PRI,61.28%,5.95%,1.01%,0.56%,1.57%,24.69%,4.94%,100.00%,61.28%,24.69%,5.95%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000011000000E226A36DF3C958C09E9989E8C85D3340B21EA1DDF2C958C0E4121822C15D334051C2F0D2EBC958C07D6264CE5F5D334019F87005E6C958C081BD459A0F5D334081B1E090E2C958C0EB4BF3B05A5D3340FB1B005BD2C958C0BF8DDFB6505D3340C2D1156AC3C958C0D40DB684475D3340EC90B2EAB5C958C07953EA353F5D33402A9A5B03A9C958C093A2A544375D33400CCAE819A5C958C0B8A932E4905D3340B5DA65B8A4C958C0A09A329E995D3340A63ED2BBB1C958C07930805AA15D3340E7169DF2BEC958C0DCF7EE36A95D3340E50CC858CEC958C0E14B7DCCB25D3340D6D3C9C4DEC958C0AC1F608FBC5D3340B5F08118EEC958C00AEEC0CAC65D3340E226A36DF3C958C09E9989E8C85D3340,4505,BENITO JUAREZ,2021,1454,1473,572,43,6,8,5,17,248,0,9,7,7,2,0,17,941,572,248,43,324,0.3443145590,205,0.217853348,0.6471801926,60.79%,4.57%,0.64%,0.85%,0.53%,1.81%,26.35%,0.00%,0.96%,0.74%,0.74%,0.21%,0.00%,1.81%,100.00%,60.79%,26.35%,4.57%,PAN,MORENA,PRI,60.79%,4.57%,0.64%,0.85%,1.81%,27.10%,4.25%,100.00%,60.79%,27.10%,4.57%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000029000000C764936E99CA58C0ECB425E9B35C3340DDEEFE37A1CA58C06AC9F046B25C334086203305A5CA58C06121DD2CB05C33402579F20BA7CA58C0C5660C0EAF5C3340C0F61DD1B1CA58C0AC8972A6915C3340EF05E14FC0CA58C0B45D1F3B635C3340B5C65943C2CA58C0C854F2D75C5C3340823AF75DC6CA58C03EF4AADE555C3340A5F9371BCACA58C0B8940146565C334077B96A7DCCCA58C00B129053595C33405A657679D5CA58C0F02F8AD1655C3340369CD39CECCA58C0D7A357337F5C3340E41A4C34F3CA58C043B6C030505C3340FF75A562F5CA58C0B8E10DE8425C3340677FC04BF7CA58C08E72A6D24A5C334043A225BAFDCA58C0F5E2599D1A5C334033338609FECA58C047A2AC43175C3340DB12177DFECA58C0869CF962125C33409999ACD1FECA58C053CF0AD10E5C3340AC713588FCCA58C0181ECFCE095C33403956402CF2CA58C0821F57C1EF5B33402B0884C4EACA58C0AF282AFEDF5B3340F761BDE4E8CA58C03B84724EDC5B334014476E20E6CA58C042D4AA72D75B3340BEEF0EACE2CA58C0C314E54AD35B3340FE448E67DBCA58C07731BC64CE5B334081D8E5DFD5CA58C0086B2E20CD5B33400BCFBCDDCDCA58C07C59C8A3CB5B3340803B7442C8CA58C02BA77599CA5B3340FA56A27DB9CA58C023EA43F4C65B334031616A98B4CA58C0C28FECBEC55B334000FDD94976CA58C00A5E082BB85B3340F0F8502776CA58C046E98004C75B3340383DD1F574CA58C078F6600FEA5B3340EF01E52774CA58C056313AAE015C33407FC2205270CA58C071B27BB8805C3340B8ACA6996ECA58C076067E3EB35C3340C4AFC9C16FCA58C0F3961A0EB35C33407FB22C298ECA58C0C14297BBB35C3340E3D3D1A692CA58C0452630D5B35C3340C764936E99CA58C0ECB425E9B35C3340,4506,BENITO JUAREZ,2021,1814,1846,658,76,24,12,9,15,274,5,6,4,12,9,1,25,1130,658,274,76,384,0.3398230088,198,0.175221239,0.6229327453,58.23%,6.73%,2.12%,1.06%,0.80%,1.33%,24.25%,0.44%,0.53%,0.35%,1.06%,0.80%,0.09%,2.21%,100.00%,58.23%,24.25%,6.73%,PAN,MORENA,PRI,58.23%,6.73%,2.12%,1.06%,1.33%,25.84%,4.69%,100.00%,58.23%,25.84%,6.73%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001E00000008E8989969CA58C0679C16BF5A5D3340616017FE6DCA58C0F0C07FCFC95C3340B8ACA6996ECA58C076067E3EB35C33407FC2205270CA58C071B27BB8805C3340EF01E52774CA58C056313AAE015C3340383DD1F574CA58C078F6600FEA5B3340F0F8502776CA58C046E98004C75B334000FDD94976CA58C00A5E082BB85B33408B83CCE65BCA58C0A4B36FAEB25B334009485FC757CA58C008DE96E0B75B33405C1401BF56CA58C03988C82DB95B33400B9CD9FD54CA58C06DB5DD63BB5B33404499365654CA58C0F9B6A48DBC5B3340E3166EE051CA58C08CFDDA50BF5B33403F12A88C45CA58C097485105D65B3340691988BB3CCA58C03E374DCEE65B3340E1994FBF32CA58C03180F7A7F95B33404FACF0EA36CA58C0C586F284185C3340B973E76E3ECA58C0CDC51823505C3340E808CCA322CA58C0E3B5C737855C334034F9439C2DCA58C0A86383B1DA5C33401D3C6E9D32CA58C0C862BE11FE5C334038105E2F3FCA58C09FFEB141135D33409AB4D9C040CA58C0FCCC67E6155D33400B7204CF41CA58C0683DC6AD175D3340FAEB2EDD42CA58C060AB2575195D33409E84FB5C4ECA58C0115EF2D62C5D3340CB58F8D458CA58C0EB81077C3E5D33409EFACB8A5BCA58C0DFBC740D435D334008E8989969CA58C0679C16BF5A5D3340,4507,BENITO JUAREZ,2021,2693,2728,1367,116,20,5,8,35,288,0,6,4,10,2,3,29,1893,1367,288,116,1079,0.5699947174,172,0.090861067,0.7029335314,72.21%,6.13%,1.06%,0.26%,0.42%,1.85%,15.21%,0.00%,0.32%,0.21%,0.53%,0.11%,0.16%,1.53%,100.00%,72.21%,15.21%,6.13%,PAN,MORENA,PRI,72.21%,6.13%,1.06%,0.26%,1.85%,15.74%,2.75%,100.00%,72.21%,15.74%,6.13%,PAN,MORENA_PT,PRI
